index,rooms,m2,bathrooms,floor,condominium_expenses,date,contract,typology,total_floors,availability,price,year_of_build,condition,air_conditioning,energy_efficiency,neighborhood,car_parking,energy_performance_building,housing units,start_end_works,current_building_use,elevator,floor_level,heating_centralized,heating_radiator,heating_gas,air_conditiong_centralized,air_conditioning_heat,renewable_energy_performance_index_KWh/m2
0,2,65,1,T,75,19/01/2023,sale,lofts | entire property | stately property class,2 floors,libero,360000,1900,very good / refurbished,,d169 kwh/m² year,porta venezia,1 all'esterno,,,,,0,0,autonomous,,,,,
0,3,100,2,3,250,21/02/2023,sale,apartment | entire property | stately property class,3 floors,,1100000,1930,to be restructured,,g390.08 kwh/m² year,moscova,,winter summer,,,,1,3,autonomous,to radiators,methane powered,,,
0,2,58,1,R,125,15/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,220000,1960,good / habitable,,f239.25 kwh/m² year,turro,,,,,,0,0,centralized,to radiators,methane powered,,,
0,2,75,1,3,150,18/02/2023,sale,apartment | entire property | economic property class,8 floors,libero,300000,1950,very good / refurbished,,,farini,,,,,,1,3,centralized,methane powered,,,,
0,3,85,1,T,180,01/12/2022,sale,apartment | entire property | medium property class,1 floor,,428000,2008,very good / refurbished,"autonomous, cold/heat",c148.09 kwh/m² year,tre castelli - faenza,,,,,,0,0,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,101,2,3,400,21/02/2023,sale,apartment | entire property | stately property class,4 floors,,670000,2011,very good / refurbished,"autonomous, cold",c79.8 kwh/m² year,san siro,1 all'esterno,,,,,1,3,centralized,to radiators,,autonomous, cold,
0,2,105,1,1,136,20/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,785000,,good / habitable,"autonomous, cold",g202 kwh/m² year,porta venezia,,,,,,0,1,autonomous,to radiators,gas powered,autonomous, cold,
0,3,105,2,2,175,19/01/2023,sale,apartment | entire property | medium property class,3 floors,libero,345000,1990,very good / refurbished,"autonomous, cold/heat",d95.81 kwh/m² year,quartiere adriano,1 in garage/box,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,125,2,5,200,21/02/2023,sale,apartment | entire property | medium property class,6 floors,,815000,,very good / refurbished,autonomous,g316.33 kwh/m² year,solari,,winter summer,,,,1,5,centralized,to radiators,,autonomous,,
0,4,120,2,6,350,23/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,695000,1970,very good / refurbished,"centralized, cold/heat",f≥ 175 kwh/m² year,centrale,2 in garage/box,,,,,1,6,centralized,On the floor,methane powered,centralized, cold/hot,
0,2,45,1,3,80,17/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,285000,1910,very good / refurbished,"autonomous, cold",f≥ 175 kwh/m² year,buenos aires,,,,,,1,3,autonomous,to radiators,methane powered,autonomous, cold,
0,2,68,1,2,290,31/01/2023,sale,apartment | entire property | medium property class,4 floors,libero,165000,1960,good / habitable,,g207.89 kwh/m² year,quartiere adriano,,,,,,0,2,centralized,On the floor,methane powered,,,
0,3,115,1,T,83,08/02/2023,sale | free,lofts | entire property | stately property class,3 floors,libero,840000,2021,new / under construction,"autonomous, cold/heat",a+30 kwh/m² year,ticinese,,,,,,0,0,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,4,344,2,,1,23/02/2023,sale,detached villa | entire property | stately property class,2 floors,libero,2600000,2023,new / under construction,"autonomous, cold/heat",a+200 kwh/m² year,garibaldi - corso como,"1 in garage/box, 1 all'esterno",,,,,1,2,autonomous,On the floor,methane powered,autonomous, cold/hot,
0,1,53,1,4,70,09/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,200000,1960,good / habitable,,g≥ 175 kwh/m² year,inganni,,,,,,1,4,centralized,to radiators,methane powered,,,
0,4,157,2,3,500,20/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,799000,1950,good / habitable,"autonomous, cold/heat",f239.92 kwh/m² year,sempione,,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,70,1,1,200,16/01/2023,sale,apartment | entire property | luxury property,5 floors,libero,2100000,1900,very good / refurbished,"autonomous, cold/heat",,scala - manzoni,,,,,,0,1,autonomous,by air,power supply,autonomous, cold/hot,
0,3,85,1,4,150,22/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,399000,1930,very good / refurbished,"autonomous, cold/heat",g311.85 kwh/m² year,farini,1 in garage/box,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,
0,1,40,1,S,50,13/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,125000,1930,to be restructured,,g,città studi,,,,,,1,I,autonomous,to radiators,gas powered,,,
0,3,84,1,6,180,10/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,495000,1960,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,città studi,,,,,,1,6,centralized,to radiators,gas powered,autonomous, cold/hot,
0,4,97,1,,210,09/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,665000,1960,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,bocconi,,,,,,1,2,centralized,On the floor,methane powered,autonomous, cold/hot,
0,5,160,2,7,350,16/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,,1960,good / habitable,,c76.54 kwh/m² year,maggiolina,,,,,,1,7,centralized,to radiators,methane powered,,,
0,5,145,2,8,400,17/01/2023,sale,attic | entire property | stately property class,8 floors,libero,650000,1657,to be restructured,,f≥ 175 kwh/m² year,piazzale siena,1 in garage/box,,,,,1,8,centralized,to radiators,methane powered,,,
0,2,120,2,,333,10/02/2023,sale,apartment | entire property | stately property class,12 floors,libero,797000,2015,very good / refurbished,"autonomous, cold/heat",e117.81 kwh/m² year,melchiorre gioia,1 in garage/box,,,,,1,2,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,97,1,1,125,19/12/2022,sale,apartment | entire property | stately property class,4 floors,libero,597000,1900,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,buenos aires,,,,,,0,1,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,110,1,4,,26/01/2023,sale,apartment | entire property,5 floors,libero,570000,1930,good / habitable,,f≥ 175 kwh/m² year,città studi,,,,,,1,4,autonomous,to radiators,methane powered,,,
0,2,60,1,1,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,8 floors,libero,263400,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",viale ungheria - mecenate,,,,,,1,1,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,4,150,2,7,,16/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,840000,1950,good / habitable,,d30.59 kwh/m² year,città studi,,,,,,1,7,centralized,to radiators,fueled by diesel,,,
0,4,132,2,4,,26/01/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,609000,2022,new / under construction,system preparation,a≥ 175 kwh/m² year,vigentino - fatima,,,,,,1,4,autonomous,On the floor,powered by heat pump,system preparation,,
0,4,150,2,2,240,22/02/2023,sale,apartment | entire property | luxury property,6 floors,libero,1160000,1960,very good / refurbished,"autonomous, cold/heat",,corso san gottardo,,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,65,1,2,150,23/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,269000,1960,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,molise - cuoco,,,,,,0,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,4,146,2,4,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,8 floors,libero,686500,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",viale ungheria - mecenate,,,,,,1,4,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,4,160,2,T,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,8 floors,libero,689500,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",viale ungheria - mecenate,,,,,,1,0,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,2,69,1,4,,28/01/2023,sale - download specifications,apartment | entire property | stately property class,7 floors,libero,305000,2022,new / under construction,system preparation,a≥ 175 kwh/m² year,vigentino - fatima,,,,,,1,4,autonomous,On the floor,powered by heat pump,system preparation,,
0,4,110,2,1,300,23/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,720000,1950,very good / refurbished,system preparation,,washington,,,,,,1,1,centralized,On the floor,methane powered,system preparation,,
0,2,80,1,5,140,22/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,560000,2000,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,ascanio sforza,1 in garage/box,,,,,1,5,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,130,2,,225,17/01/2023,sale,apartment | entire property | medium property class,3 floors,libero,570000,,good / habitable,autonomous,c188.04 kwh/m² year,ortica,,,,,,0,2,centralized,methane powered,,autonomous,,
0,5,177,2,7,,06/02/2023,sale - download specifications,apartment | entire property | stately property class,8 floors,libero,896900,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",viale ungheria - mecenate,,,,,,1,7,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,2,50,1,1,250,17/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,470000,1940,new / under construction,"autonomous, cold/heat",d≥ 175 kwh/m² year,piave - tricolore,,,,,,1,1,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,90,2,7,133,02/02/2023,sale,attic | entire property | stately property class,8 floors,libero,399000,1990,very good / refurbished,system preparation,d198.84 kwh/m² year,gratosoglio,,,,,,1,7,autonomous,to radiators,methane powered,system preparation,,
0,3,75,2,R,150,15/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,298000,1960,very good / refurbished,"autonomous, cold/heat",c99.06 kwh/m² year,greco - segnano,,,,,,1,0,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,2,80,1,S,130,16/01/2023,sale,lofts | entire property | stately property class,5 floors,libero,230000,1960,very good / refurbished,,g≥ 175 kwh/m² year,bande nere,,,,,,1,I,centralized,to radiators,methane powered,,,
0,3,115,2,1,3.500,14/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,970000,1800,good / habitable,"autonomous, cold",f≥ 175 kwh/m² year,moscova,,,,,,1,1,centralized,to radiators,,autonomous, cold,
0,3,80,1,3,150,27/01/2023,sale,apartment | entire property | stately property class,5 floors,libero,300000,1950,to be restructured,,g≥ 175 kwh/m² year,bovisa,,,,,,1,3,centralized,to radiators,methane powered,,,
0,3,86,1,1,,21/01/2023,sale,apartment | entire property | medium property class,2 floors,libero,365000,1940,very good / refurbished,system preparation,c70.1 kwh/m² year,certosa,,,,,,0,1,autonomous,On the floor,methane powered,system preparation,,
0,5+,165,2,R,240,22/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,595000,1900,good / habitable,"autonomous, cold",g248 kwh/m² year,centrale,,,,,,0,0,centralized,to radiators,gas powered,autonomous, cold,
0,4,151,2,8,166,31/01/2023,sale,attic | entire property | stately property class,9 floors,libero,480000,1990,good / habitable,"autonomous, cold/heat",g≥ 175 kwh/m² year,quartiere adriano,,,,,,1,8,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,105,2,2,135,14/02/2023,sale,apartment | entire property | stately property class,5 floors,,279000,2006,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,muggiano,2 in garage/box,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,4,95,2,T,225,08/02/2023,sale,open space | entire property | stately property class,4 floors,libero,630000,1900,very good / refurbished,"autonomous, cold",g266 kwh/m² year,corso genova,,,,,,1,0,centralized,to radiators,methane powered,autonomous, cold,
0,2,67,1,2,83,14/02/2023,sale,apartment | entire property | stately property class,4 floors,,159000,2000,very good / refurbished,"autonomous, cold/heat",e≥ 175 kwh/m² year,muggiano,1 in garage/box,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,4,131,2,8,340,24/02/2023,sale,apartment | entire property | stately property class,8 floors,,695000,1970,to be restructured,"autonomous, cold",g296.15 kwh/m² year,quartiere feltre,1 in garage/box,,,,,1,8,centralized,to radiators,methane powered,autonomous, cold,
0,3,92,1,5,250,20/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,465000,1960,to be restructured,"autonomous, cold",e146.08 kwh/m² year,porta vittoria,,winter summer,,,,1,5,centralized,to radiators,methane powered,autonomous, cold,512
0,3,90,1,2,330,22/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,680000,1950,to be restructured,,e159.17 kwh/m² year,vercelli - wagner,,winter summer,,,,1,2,centralized,to radiators,methane powered,,,
0,2,90,1,3,340,20/02/2023,sale,attic | entire property | stately property class,3 floors,libero,515000,1930,very good / refurbished,"autonomous, cold/heat",e198.43 kwh/m² year,bovisa,,winter summer,,,,1,3,centralized,to radiators,methane powered,autonomous, cold/hot,802
0,2,45,1,1,60,16/01/2023,sale,apartment | entire property | stately property class,4 floors,libero,288000,1970,new / under construction,"autonomous, cold/heat","e≥ 3,51 kwh/m² year",cascina dei pomi,,,,,,1,1,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,4,183,2,4,458,04/08/2022,sale,apartment | entire property | luxury property,7 floors,libero,760000,1970,very good / refurbished,"autonomous, cold",f235.99 kwh/m² year,pasteur,1 in garage/box,winter summer,,,,1,4,centralized,to radiators,methane powered,autonomous, cold,077
0,5,139,2,R,420,15/02/2023,sale,apartment | entire property | medium property class,4 floors,libero,1150000,1950,very good / refurbished,"autonomous, cold",d89.82 kwh/m² year,cadore,,winter summer,,,,1,0,centralized,to radiators,methane powered,autonomous, cold,424
0,4,106,2,8,266,23/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,255000,1985,good / habitable,"autonomous, cold",e193.08 kwh/m² year,cantalupa - san paolo,1 in garage/box,winter summer,,,,1,8,centralized,to radiators,methane powered,autonomous, cold,
0,3,70,1,2,180,25/01/2023,sale,apartment | entire property | stately property class,3 floors,libero,515000,1960,very good / refurbished,"autonomous, cold",a≥ 175 kwh/m² year,paolo sarpi,,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold,
0,4,110,2,1,200,10/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,720000,1960,very good / refurbished,autonomous,e≥ 175 kwh/m² year,washington,,,,,,1,1,centralized,On the floor,gas powered,autonomous,,
0,3,95,1,4,142,04/02/2023,sale,apartment | entire property | medium property class,7 floors,,339000,1960,to be restructured,,g220.2 kwh/m² year,quartiere feltre,,,,,,1,4,centralized,to radiators,methane powered,,,
0,5,173,2,S - T,,22/02/2023,sale,apartment | entire property | stately property class,2 floors,libero,,2011,very good / refurbished,"autonomous, cold",c≥ 175 kwh/m² year,san siro,,,,,,0,2,autonomous,On the floor,gas powered,autonomous, cold,
0,2 - 4,65,6,,,24/02/2023,sale,project,5 floors,,,,,"autonomous, cold/heat",a+115.5 kwh/m² year,gorla,35 in garage/box,,21,10/10/2022 - 30/06/2024,,0,,autonomous,On the floor,methane powered,autonomous, cold/hot,
0,3,80,2,,45,15/02/2023,sale - download specifications,apartment | entire property | stately property class,2 floors,libero,374000,2023,new / under construction,"centralized, cold/heat",a32.7 kwh/m² year,dergano,1 all'esterno,,,,,0,2,centralized,On the floor,powered by heat pump,centralized, cold/hot,
0,2,61,1,R,,21/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,238000,1960,to be restructured,"autonomous, cold",g≥ 175 kwh/m² year,giambellino,,,,,,1,0,autonomous,to radiators,methane powered,autonomous, cold,
0,2,45,1,4,80,17/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,225000,1940,good / habitable,,f≥ 175 kwh/m² year,martini - insubria,,,,,,1,4,autonomous,to radiators,methane powered,,,
0,3,80,1,3,,17/02/2023,sale,apartment | entire property | medium property class,5 floors,libero,408000,1960,good / habitable,,f164 kwh/m² year,navigli - darsena,,,,,,1,3,centralized,to radiators,gas powered,,,
0,3,101,1,8,167,20/01/2023,sale,attic | entire property | medium property class,8 floors,libero,725000,1970,very good / refurbished,"autonomous, cold/heat",f248.28 kwh/m² year,giambellino,,,,,,1,8,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,160,2,2,383,09/02/2023,sale,apartment | entire property | stately property class,6 floors,libero,616000,1980,good / habitable,"autonomous, cold",d107.14 kwh/m² year,san siro,1 in garage/box,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold,
0,3,80,2,1,192,09/11/2022,sale,apartment | entire property | stately property class,6 floors,,380000,2018,new / under construction,"autonomous, cold/heat","a3≥ 3,51 kwh/m² year",bovisa,1 in garage/box,,,,,1,1,autonomous,by air,powered by heat pump,autonomous, cold/hot,
0,1,30,1,1,50,11/02/2023,sale | income property,apartment | entire property | medium property class,3 floors,,175000,1900,good / habitable,,,lodi - brenta,,,,,,0,1,autonomous,by air,power supply,,,
0,4,162,2,5 - 6,250,17/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,1600000,2006,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,vercelli - wagner,2 in garage/box,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,134,1,,80,13/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,648000,1950,very good / refurbished,"autonomous, cold/heat",f158.63 kwh/m² year,centrale,,,,,,0,3,autonomous,to radiators,gas powered,autonomous, cold/hot,
0,3,118,1,4,250,23/11/2022,sale,apartment | entire property | stately property class,8 floors,,540000,1960,very good / refurbished,"autonomous, cold/heat","f≥ 3,51 kwh/m² year",parco trotter,1 in garage/box,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2,68,1,2,,23/02/2023,sale,apartment | entire property | medium property class,3 floors,,305000,2023,new / under construction,"autonomous, cold",,lorenteggio,,winter summer,,,,1,2,autonomous,by air,,autonomous, cold,
0,4,126,2,4,450,24/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,925000,1950,to be restructured,"autonomous, cold",d126.61 kwh/m² year,porta venezia,,,,,,1,4,centralized,to radiators,gas powered,autonomous, cold,
0,4,113,2,4,300,01/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,857000,1960,good / habitable,,g175 kwh/m² year,sempione,,,,,,1,4,centralized,to radiators,methane powered,,,
0,4,145,2,7,420,20/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,530000,1970,very good / refurbished,"autonomous, cold/heat",f139 kwh/m² year,bisceglie,1 in garage/box,,,,,1,7,centralized,to radiators,gas powered,autonomous, cold/hot,
0,4,145,2,2,400,20/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,530000,1970,very good / refurbished,"autonomous, cold/heat",f139 kwh/m² year,bisceglie,1 in garage/box,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,70,1,2,150,03/02/2023,sale,apartment | stately property class,5 floors,libero,285000,2004,good / habitable,,f≥ 175 kwh/m² year,rovereto,,,,,,1,2,autonomous,to radiators,methane powered,,,
0,3,95,2,R,270,17/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,545000,1920,very good / refurbished,"autonomous, cold/heat","f≥ 3,51 kwh/m² year",morgagni,,,,,,1,0,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,102,2,4,270,23/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,628000,1960,very good / refurbished,system preparation,"f≥ 3,51 kwh/m² year",centrale,,,,,,1,4,centralized,On the floor,gas powered,system preparation,,
0,3,138,2,3,125,12/01/2023,sale,apartment | entire property | stately property class,4 floors,,850000,1926,very good / refurbished,"autonomous, cold/heat","e≥ 3,51 kwh/m² year",cenisio,,,,,,1,3,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,3,60,1,3,250,21/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,424000,2005,very good / refurbished,"autonomous, cold/heat",,bologna - sulmona,1 in garage/box,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,98,1,2,,19/01/2023,sale,apartment | luxury property,7 floors,libero,851000,2022,new / under construction,"autonomous, cold/heat",a+≥ 175 kwh/m² year,monte rosa - lotto,1 in garage/box,,,,,1,2,centralized,On the floor,powered by heat pump,autonomous, cold/hot,
0,2,89,1,1,,19/01/2023,sale,apartment | entire property | stately property class,2 floors,libero,423000,2022,new / under construction,"autonomous, cold/heat","a4≥ 3,51 kwh/m² year",ca' granda,,,,,,1,1,autonomous,On the floor,powered by heat pump,autonomous, cold/hot,
0,2,30,1,1,100,11/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,289000,,good / habitable,,g≥ 175 kwh/m² year,paolo sarpi,,,,,,0,1,centralized,to radiators,methane powered,,,
0,3,80,2,7,292,15/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,349000,2015,very good / refurbished,"autonomous, cold",a25.6 kwh/m² year,bisceglie,1 in garage/box,,,,,1,7,centralized,by air,methane powered,autonomous, cold,
0,4,180,3,6,440,20/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,990000,1970,very good / refurbished,"autonomous, cold",e131.31 kwh/m² year,argonne - corsica,,,,,,1,6,centralized,to radiators,methane powered,autonomous, cold,
0,3,185,2,T,,17/11/2022,sale | income property,apartment | entire property | luxury property,3 floors,,1050000,2013,very good / refurbished,autonomous,"b≥ 3,51 kwh/m² year",maggiolina,2 in garage/box,,,,,1,0,autonomous,On the floor,methane powered,autonomous,,
0,1,28,1,6,100,21/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,133000,1960,good / habitable,,g232.14 kwh/m² year,giambellino,,,,,,1,6,centralized,to radiators,methane powered,,,
0,3,90,2,T,166,21/11/2022,sale,apartment | entire property | stately property class,5 floors,libero,400000,1960,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,washington,1 in garage/box,,,,,1,0,centralized,On the floor,methane powered,autonomous, cold/hot,
0,4,180,2,,150,07/02/2023,sale,detached villa | entire property | stately property class,3 floors,libero,540000,2001,very good / refurbished,"autonomous, cold/heat",,gratosoglio,1 in garage/box,,,,,0,4,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,4,114,2,5,550,17/02/2023,sale,apartment | entire property | stately property class,9 floors,libero,785000,1935,very good / refurbished,"autonomous, cold/heat",d144.27 kwh/m² year,centrale,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot,
0,1 - 3,40,8,,,19/02/2023,sale,project,1 floor,,,,,"autonomous, cold",a≥ 175 kwh/m² year,frua,,,10,10/11/2021 - 31/07/2023,,0,,centralized,On the floor,powered by heat pump,autonomous, cold,
0,3,85,1,5,250,30/11/2022,sale,apartment | entire property | medium property class,6 floors,libero,199000,1960,good / habitable,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",quartiere olmi,,,,,,1,5,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,95,1,2,233,28/01/2023,sale,apartment | entire property | medium property class,5 floors,,335000,1960,very good / refurbished,"autonomous, cold",e191.4 kwh/m² year,cimiano,1 in garage/box,,,,,1,2,centralized,to radiators,gas powered,autonomous, cold,
0,3,126,2,2,200,21/02/2023,sale,apartment | entire property | stately property class,6 floors,,525000,1985,good / habitable,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",quarto cagnino,1 in garage/box,,,,,1,2,autonomous,to radiators,methane powered,autonomous, cold/hot,
0,4,128,3,6,300,20/02/2023,sale,apartment | medium property class,9 floors,libero,1090000,1960,good / habitable,"autonomous, cold/heat",,indipendenza,1 in garage/box,,,,,1,6,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,90,2,2,250,08/02/2023,sale,apartment | entire property | medium property class,6 floors,libero,219000,1960,to be restructured,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",vialba,1 in garage/box,,,,,1,2,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,70,2,R,120,13/02/2023,sale,apartment | entire property | medium property class,8 floors,libero,385000,1970,very good / refurbished,system preparation,f≥ 175 kwh/m² year,monte rosa - lotto,,,,,,1,0,centralized,to radiators,gas powered,system preparation,,
0,4,143,2,4,550,20/12/2022,sale,apartment | entire property | stately property class,6 floors,libero,780000,1970,very good / refurbished,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",san siro,1 in garage/box,,,,,1,4,centralized,to radiators,methane powered,autonomous, cold/hot,
0,4,125,2,7,333,14/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,850000,1970,to be restructured,,f≥ 175 kwh/m² year,solari,,,,,,1,7,centralized,to radiators,gas powered,,,
0,2,55,1,1,190,22/02/2023,sale,apartment | entire property | stately property class,3 floors,libero,149000,1950,good / habitable,"autonomous, cold/heat",d≥ 175 kwh/m² year,baggio,,,,,,0,1,centralized,to radiators,gas powered,autonomous, cold/hot,
0,2,90,2,T,166,21/11/2022,sale,apartment | entire property | stately property class,5 floors,libero,400000,1960,very good / refurbished,"autonomous, cold/heat",f≥ 175 kwh/m² year,washington,1 in garage/box,,,,,1,0,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,122,2,1,370,14/02/2023,sale,apartment | entire property | stately property class,4 floors,libero,745000,1920,new / under construction,system preparation,"e≥ 3,51 kwh/m² year",città studi,,,,,,1,1,centralized,to radiators,gas powered,system preparation,,
0,3,95,2,1,240,24/02/2023,sale,apartment | entire property | medium property class,3 floors,libero,279000,1960,good / habitable,"autonomous, cold/heat",d94.62 kwh/m² year,bovisa,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold/hot,
0,3,102,1,,190,12/01/2023,sale,apartment | entire property | medium property class,6 floors,libero,407000,1950,very good / refurbished,"autonomous, cold/heat",,ripamonti,,,,,,1,2,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,70,1,5,150,13/01/2023,sale,apartment | entire property | medium property class,7 floors,,249000,,good / habitable,"autonomous, cold/heat","g≥ 3,51 kwh/m² year",corvetto,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,110,1,R,300,24/11/2022,sale,apartment | entire property | stately property class,7 floors,libero,590000,1970,very good / refurbished,"autonomous, cold/heat",d≥ 175 kwh/m² year,portello - parco vittoria,"2 in garage/box, 1 all'esterno",,,,,1,0,centralized,to radiators,methane powered,autonomous, cold/hot,
0,3,120,2,1,330,01/02/2023,sale,apartment | entire property | stately property class,8 floors,libero,899000,1960,to be restructured,"centralized, cold/heat",f≥ 175 kwh/m² year,sempione,,,,,,1,1,centralized,to radiators,gas powered,centralized, cold/hot,
0,3,130,2,3,400,21/02/2023,sale,apartment | entire property | stately property class,7 floors,libero,790000,1940,good / habitable,"autonomous, cold",g≥ 175 kwh/m² year,porta venezia,2 in garage/box,,,,,1,3,centralized,to radiators,gas powered,autonomous, cold,
0,3,86,1,7,267,23/02/2023,sale,apartment | entire property,8 floors,libero,470000,1950,good / habitable,,f183.75 kwh/m² year,cenisio,,winter summer,,,,1,7,centralized,to radiators,methane powered,,,908
0,3,95,2,2,275,21/02/2023,sale,apartment | entire property | stately property class,5 floors,,630000,2009,very good / refurbished,"autonomous, cold/heat",c68.6 kwh/m² year,giambellino,1 in garage/box,,,,,1,2,centralized,On the floor,methane powered,autonomous, cold/hot,
0,3,86,2,5,200,13/01/2023,sale,apartment | entire property | stately property class,6 floors,libero,650000,1960,very good / refurbished,"autonomous, cold/heat",f140 kwh/m² year,navigli - darsena,,,,,,1,5,centralized,to radiators,methane powered,autonomous, cold/hot,
0,2,120,1,5,160,23/02/2023,sale,attic | entire property | medium property class,5 floors,libero,255000,2000,very good / refurbished,system preparation,d175 kwh/m² year,santa giulia,1 in garage/box,,,,,1,5,autonomous,to radiators,methane powered,system preparation,,
0,3,105,2,1,130,15/02/2023,sale,apartment | entire property | stately property class,5 floors,libero,790000,1930,good / habitable,"autonomous, cold",e150 kwh/m² year,isola,,,,,,1,1,centralized,to radiators,gas powered,autonomous, cold,
